Kecamatan;Desa/Kelurahan;TPS;1 PKB;2 Gerindra;3 PDIP;4 Golkar;5 Nasdem;6 Buruh;7 Gelora;8 PKS;9 PKN;10 Hanura;11 Garuda;12 PAN;13 PBB;14 Demokrat;15 PSI;16 Perindo;17 PPP;24 Umat
BANYUMAS;KARANGRAU;TPS-007;19;32;18;15;18;0;2;15;0;1;0;14;0;10;3;1;2;1
BANYUMAS;KARANGRAU;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112004/3302112004008
BANYUMAS;KARANGRAU;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112004/3302112004009
BANYUMAS;KARANGRAU;TPS-010;14;30;59;8;23;0;0;9;0;0;0;15;1;16;3;3;2;1
BANYUMAS;KARANGRAU;TPS-011;11;29;67;4;49;4;2;11;0;1;1;7;0;7;1;2;1;0
BANYUMAS;KARANGRAU;TPS-012;12;20;90;10;26;0;0;9;0;0;0;10;0;5;8;1;2;0
BANYUMAS;KARANGRAU;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112004/3302112004013
BANYUMAS;KARANGRAU;TPS-014;10;36;40;14;8;0;0;8;0;0;0;29;0;6;3;5;4;1
BANYUMAS;KARANGRAU;TPS-015;61;18;39;6;8;0;0;11;0;0;0;6;0;6;5;1;9;0
BANYUMAS;KARANGRAU;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112004/3302112004016
BANYUMAS;KARANGRAU;TPS-017;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112004/3302112004017
BANYUMAS;KARANGRAU;TPS-018;24;33;None;7;7;4;3;28;1;0;0;4;0;1;0;0;1;0
BANYUMAS;KARANGRAU;TPS-019;12;64;68;7;17;2;0;7;0;0;0;5;0;8;2;0;9;0
BANYUMAS;KARANGRAU;TPS-020;6;25;47;5;17;1;1;4;1;1;1;7;0;2;2;1;79;0
BANYUMAS;KEDUNGGEDE;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003001
BANYUMAS;KEDUNGGEDE;TPS-002;6;20;34;8;10;0;23;30;0;0;0;7;0;35;2;1;3;5
BANYUMAS;KEDUNGGEDE;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003003
BANYUMAS;KEDUNGGEDE;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003004
BANYUMAS;KEDUNGGEDE;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003005
BANYUMAS;KEDUNGGEDE;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003006
BANYUMAS;KEDUNGGEDE;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003007
BANYUMAS;KEDUNGGEDE;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003008
BANYUMAS;KEDUNGGEDE;TPS-009;0;49;55;11;1;1;17;12;0;0;0;1;0;10;5;0;12;0
BANYUMAS;KEDUNGGEDE;TPS-010;11;39;46;6;1;0;17;29;0;2;0;4;0;7;3;0;7;0
BANYUMAS;KEDUNGGEDE;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003011
BANYUMAS;KEDUNGGEDE;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112003/3302112003012
BANYUMAS;KEDUNGUTER;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112007/3302112007001
BANYUMAS;KEDUNGUTER;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112007/3302112007002
BANYUMAS;KEDUNGUTER;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112007/3302112007003
BANYUMAS;KEDUNGUTER;TPS-004;12;51;40;6;34;3;0;31;0;1;1;6;0;12;4;5;1;0
BANYUMAS;KEDUNGUTER;TPS-005;13;54;44;12;23;3;0;15;0;1;1;7;0;7;5;5;1;2
BANYUMAS;KEDUNGUTER;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112007/3302112007006
BANYUMAS;KEDUNGUTER;TPS-007;8;48;56;17;7;5;3;27;1;0;0;13;0;10;6;10;1;0
BANYUMAS;KEDUNGUTER;TPS-008;5;50;34;15;11;3;7;44;1;0;0;3;0;10;2;2;3;0
BANYUMAS;KEDUNGUTER;TPS-009;15;35;36;13;17;2;3;43;0;1;0;6;0;8;5;5;5;0
BANYUMAS;KEDUNGUTER;TPS-010;42;23;57;7;13;0;3;25;0;0;1;1;0;6;2;3;4;1
BANYUMAS;KEDUNGUTER;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112007/3302112007011
BANYUMAS;KEJAWAR;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005001
BANYUMAS;KEJAWAR;TPS-002;8;62;41;9;8;3;0;28;0;0;0;16;0;9;5;7;1;2
BANYUMAS;KEJAWAR;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005003
BANYUMAS;KEJAWAR;TPS-004;11;62;55;8;7;1;10;26;0;0;0;8;0;6;2;3;8;0
BANYUMAS;KEJAWAR;TPS-005;8;40;54;13;20;0;5;9;0;0;1;3;0;4;1;1;7;0
BANYUMAS;KEJAWAR;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005006
BANYUMAS;KEJAWAR;TPS-007;8;67;45;19;25;3;5;13;0;0;0;5;0;5;1;3;20;1
BANYUMAS;KEJAWAR;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005008
BANYUMAS;KEJAWAR;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005009
BANYUMAS;KEJAWAR;TPS-010;0;0;0;0;16;2;3;6;0;1;1;3;0;1;2;0;13;8
BANYUMAS;KEJAWAR;TPS-011;22;44;41;5;7;1;0;15;2;1;1;10;0;2;0;3;6;0
BANYUMAS;KEJAWAR;TPS-012;14;61;44;10;9;1;2;32;0;1;1;5;0;11;4;1;9;1
BANYUMAS;KEJAWAR;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005013
BANYUMAS;KEJAWAR;TPS-014;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005014
BANYUMAS;KEJAWAR;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112005/3302112005015
BANYUMAS;PAPRINGAN;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012001
BANYUMAS;PAPRINGAN;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012002
BANYUMAS;PAPRINGAN;TPS-003;14;18;24;27;63;1;2;45;1;0;1;2;0;8;0;0;13;0
BANYUMAS;PAPRINGAN;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012004
BANYUMAS;PAPRINGAN;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012005
BANYUMAS;PAPRINGAN;TPS-006;31;27;59;18;10;0;2;4;0;1;0;3;0;5;0;1;14;0
BANYUMAS;PAPRINGAN;TPS-007;18;28;33;18;6;4;1;10;0;0;0;1;1;6;2;1;50;3
BANYUMAS;PAPRINGAN;TPS-008;12;43;38;27;8;5;1;20;1;1;0;5;0;0;3;3;31;2
BANYUMAS;PAPRINGAN;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012009
BANYUMAS;PAPRINGAN;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012010
BANYUMAS;PAPRINGAN;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012011
BANYUMAS;PAPRINGAN;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012012
BANYUMAS;PAPRINGAN;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012013
BANYUMAS;PAPRINGAN;TPS-014;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012014
BANYUMAS;PAPRINGAN;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112012/3302112012015
BANYUMAS;PASINGGANGAN;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002001
BANYUMAS;PASINGGANGAN;TPS-002;27;71;21;7;4;3;1;3;2;2;0;2;0;2;5;0;3;2
BANYUMAS;PASINGGANGAN;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002003
BANYUMAS;PASINGGANGAN;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002004
BANYUMAS;PASINGGANGAN;TPS-005;28;51;23;25;3;1;3;27;0;0;1;5;0;1;4;5;18;0
BANYUMAS;PASINGGANGAN;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002006
BANYUMAS;PASINGGANGAN;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002007
BANYUMAS;PASINGGANGAN;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002008
BANYUMAS;PASINGGANGAN;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002009
BANYUMAS;PASINGGANGAN;TPS-010;10;52;32;5;56;4;3;6;1;0;0;9;0;3;1;1;0;0
BANYUMAS;PASINGGANGAN;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002011
BANYUMAS;PASINGGANGAN;TPS-012;8;66;46;39;5;1;4;4;0;0;1;15;0;5;0;3;0;0
BANYUMAS;PASINGGANGAN;TPS-013;10;84;35;13;4;0;3;6;0;0;0;4;0;1;6;0;1;4
BANYUMAS;PASINGGANGAN;TPS-014;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002014
BANYUMAS;PASINGGANGAN;TPS-015;5;59;64;3;29;0;1;35;0;0;1;1;0;3;2;1;2;0
BANYUMAS;PASINGGANGAN;TPS-016;7;48;57;9;11;0;5;36;0;0;0;3;0;2;2;0;8;1
BANYUMAS;PASINGGANGAN;TPS-017;10;32;65;5;16;2;6;21;0;0;0;5;1;7;0;1;11;1
BANYUMAS;PASINGGANGAN;TPS-018;10;31;63;0;18;1;7;0;2;0;1;10;0;1;6;0;4;4
BANYUMAS;PASINGGANGAN;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002019
BANYUMAS;PASINGGANGAN;TPS-020;0;25;32;7;23;1;1;2;0;0;0;2;0;3;1;2;72;0
BANYUMAS;PASINGGANGAN;TPS-021;10;35;54;7;34;3;2;3;0;1;1;2;0;20;2;1;7;0
BANYUMAS;PASINGGANGAN;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002022
BANYUMAS;PASINGGANGAN;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002023
BANYUMAS;PASINGGANGAN;TPS-024;17;26;36;7;8;0;1;22;0;0;0;4;0;6;0;0;3;1
BANYUMAS;PASINGGANGAN;TPS-025;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002025
BANYUMAS;PASINGGANGAN;TPS-026;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002026
BANYUMAS;PASINGGANGAN;TPS-027;30;17;20;4;45;1;1;51;1;0;0;6;0;2;2;0;2;0
BANYUMAS;PASINGGANGAN;TPS-028;22;23;42;2;9;1;0;26;0;0;0;2;0;1;1;0;0;0
BANYUMAS;PASINGGANGAN;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002029
BANYUMAS;PASINGGANGAN;TPS-030;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002030
BANYUMAS;PASINGGANGAN;TPS-031;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002031
BANYUMAS;PASINGGANGAN;TPS-032;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002032
BANYUMAS;PASINGGANGAN;TPS-033;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002033
BANYUMAS;PASINGGANGAN;TPS-034;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112002/3302112002034
BANYUMAS;PASINGGANGAN;TPS-035;25;57;16;11;7;2;1;3;1;0;0;4;0;3;3;0;9;0
BANYUMAS;PEKUNDEN;TPS-001;19;68;43;13;25;2;1;14;0;1;0;8;0;13;1;9;5;0
BANYUMAS;PEKUNDEN;TPS-002;14;45;47;11;14;1;1;17;1;0;1;2;0;8;4;2;2;1
BANYUMAS;PEKUNDEN;TPS-003;9;81;31;11;17;2;0;9;0;0;0;3;0;4;1;2;6;1
BANYUMAS;PEKUNDEN;TPS-004;15;61;31;18;17;3;0;5;0;0;2;11;0;6;3;0;4;0
BANYUMAS;PEKUNDEN;TPS-005;10;31;47;20;15;0;4;17;2;1;0;17;0;16;6;5;0;2
BANYUMAS;PEKUNDEN;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112009/3302112009006
BANYUMAS;PEKUNDEN;TPS-007;25;61;46;14;20;2;2;0;0;0;0;6;1;7;4;3;3;0
BANYUMAS;PEKUNDEN;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112009/3302112009008
BANYUMAS;PEKUNDEN;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112009/3302112009009
BANYUMAS;PEKUNDEN;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112009/3302112009010
BANYUMAS;SUDAGARAN;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008001
BANYUMAS;SUDAGARAN;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008002
BANYUMAS;SUDAGARAN;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008003
BANYUMAS;SUDAGARAN;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008004
BANYUMAS;SUDAGARAN;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008005
BANYUMAS;SUDAGARAN;TPS-006;13;43;33;18;19;0;6;21;0;1;0;5;1;8;1;3;2;0
BANYUMAS;SUDAGARAN;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008007
BANYUMAS;SUDAGARAN;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008008
BANYUMAS;SUDAGARAN;TPS-009;19;27;43;16;12;2;0;12;0;1;0;1;0;2;2;3;1;0
BANYUMAS;SUDAGARAN;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008010
BANYUMAS;SUDAGARAN;TPS-011;9;31;58;4;14;4;1;8;0;0;1;4;0;6;16;5;0;0
BANYUMAS;SUDAGARAN;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008012
BANYUMAS;SUDAGARAN;TPS-901;5;8;21;9;4;2;3;2;0;1;1;3;0;2;3;1;3;0
BANYUMAS;SUDAGARAN;TPS-902;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330211/3302112008/3302112008902
BATURRADEN;KARANG TENGAH;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007001
BATURRADEN;KARANG TENGAH;TPS-002;63;21;58;6;26;0;2;5;0;0;0;2;1;8;5;4;3;1
BATURRADEN;KARANG TENGAH;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007003
BATURRADEN;KARANG TENGAH;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007004
BATURRADEN;KARANG TENGAH;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007005
BATURRADEN;KARANG TENGAH;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007006
BATURRADEN;KARANG TENGAH;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007007
BATURRADEN;KARANG TENGAH;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007008
BATURRADEN;KARANG TENGAH;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007009
BATURRADEN;KARANG TENGAH;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007010
BATURRADEN;KARANG TENGAH;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007011
BATURRADEN;KARANG TENGAH;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007012
BATURRADEN;KARANG TENGAH;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007013
BATURRADEN;KARANG TENGAH;TPS-014;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007014
BATURRADEN;KARANG TENGAH;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007015
BATURRADEN;KARANG TENGAH;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007016
BATURRADEN;KARANG TENGAH;TPS-017;49;21;64;5;13;1;9;5;1;1;0;5;0;7;9;0;4;3
BATURRADEN;KARANG TENGAH;TPS-018;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007018
BATURRADEN;KARANG TENGAH;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007019
BATURRADEN;KARANG TENGAH;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007020
BATURRADEN;KARANG TENGAH;TPS-021;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007021
BATURRADEN;KARANG TENGAH;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007022
BATURRADEN;KARANG TENGAH;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007023
BATURRADEN;KARANG TENGAH;TPS-024;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222007/3302222007024
BATURRADEN;KARANGMANGU;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011001
BATURRADEN;KARANGMANGU;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011002
BATURRADEN;KARANGMANGU;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011003
BATURRADEN;KARANGMANGU;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011004
BATURRADEN;KARANGMANGU;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011005
BATURRADEN;KARANGMANGU;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011006
BATURRADEN;KARANGMANGU;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011007
BATURRADEN;KARANGMANGU;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011008
BATURRADEN;KARANGMANGU;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222011/3302222011009
BATURRADEN;KARANGSALAM LOR;TPS-001;29;27;101;10;14;0;0;5;0;3;2;4;0;7;5;1;2;1
BATURRADEN;KARANGSALAM LOR;TPS-002;36;20;82;25;26;0;2;4;2;2;0;2;0;0;2;0;1;3
BATURRADEN;KARANGSALAM LOR;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3302/330222/3302222009/3302222009003
BATURRADEN;KARANGSALAM LOR;TPS-004;31;20;83;4;37;3;1;10;0;3;0;0;0;2;4;3;1;1
BATURRADEN;KARANGSALAM LOR;TPS-005;23;36;68;5;19;4;1;2;1;1;0;3;0;5;5;0;0;2
BATURRADEN;KARANGSALAM LOR;TPS-006;29;19;79;15;22;3;0;7;3;0;0;2;0;2;4;0;3;0
