Kecamatan;Desa/Kelurahan;TPS;1 PKB;2 Gerindra;3 PDIP;4 Golkar;5 Nasdem;6 Buruh;7 Gelora;8 PKS;9 PKN;10 Hanura;11 Garuda;12 PAN;13 PBB;14 Demokrat;15 PSI;16 Perindo;17 PPP;24 Umat
CILACAP SELATAN;TEGALKAMULYAN;TPS-033;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211004/3301211004033
CILACAP SELATAN;TEGALKAMULYAN;TPS-034;21;31;57;24;6;2;3;20;1;1;0;12;0;4;4;4;2;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-035;11;57;55;26;8;1;2;11;0;0;0;4;0;4;1;2;5;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-036;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211004/3301211004036
CILACAP SELATAN;TEGALKAMULYAN;TPS-037;7;34;45;29;9;2;1;32;0;0;0;2;0;4;2;2;4;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-038;15;49;56;21;9;4;1;33;0;0;0;7;0;5;3;4;4;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-039;12;66;68;33;5;1;2;8;1;1;0;6;0;4;2;1;0;3
CILACAP SELATAN;TEGALKAMULYAN;TPS-040;11;38;65;53;5;0;3;16;0;1;0;9;0;10;5;0;0;1
CILACAP SELATAN;TEGALKAMULYAN;TPS-041;7;32;49;27;5;3;3;27;1;1;0;4;0;5;4;5;1;5
CILACAP SELATAN;TEGALKAMULYAN;TPS-042;18;59;36;18;18;6;4;8;0;2;0;4;0;3;5;2;8;3
CILACAP SELATAN;TEGALKAMULYAN;TPS-043;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211004/3301211004043
CILACAP SELATAN;TEGALKAMULYAN;TPS-044;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211004/3301211004044
CILACAP SELATAN;TEGALKAMULYAN;TPS-045;16;31;36;21;4;3;2;5;0;0;0;1;1;4;4;3;6;2
CILACAP SELATAN;TEGALKAMULYAN;TPS-046;23;43;48;28;15;9;2;14;0;0;0;9;1;5;9;5;0;1
CILACAP SELATAN;TEGALKAMULYAN;TPS-047;12;45;23;27;10;5;4;36;0;0;0;7;0;7;8;11;1;1
CILACAP SELATAN;TEGALKAMULYAN;TPS-048;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211004/3301211004048
CILACAP SELATAN;TEGALKAMULYAN;TPS-049;18;46;21;25;17;4;2;41;0;1;0;5;0;8;8;8;1;3
CILACAP SELATAN;TEGALKAMULYAN;TPS-050;12;40;26;16;13;8;1;52;0;0;0;2;0;8;3;6;3;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-051;7;46;21;25;9;6;0;25;1;0;0;7;1;6;3;2;6;0
CILACAP SELATAN;TEGALKAMULYAN;TPS-052;11;22;24;10;8;8;2;55;0;0;0;11;1;8;3;1;0;5
CILACAP SELATAN;TEGALKAMULYAN;TPS-053;7;44;74;18;15;3;3;17;0;0;0;1;0;3;5;6;2;2
CILACAP SELATAN;TEGALREJA;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005001
CILACAP SELATAN;TEGALREJA;TPS-002;12;62;15;13;2;8;1;22;0;0;0;1;0;5;5;2;9;0
CILACAP SELATAN;TEGALREJA;TPS-003;9;25;35;34;13;5;1;33;0;1;2;4;0;14;9;2;0;14
CILACAP SELATAN;TEGALREJA;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005004
CILACAP SELATAN;TEGALREJA;TPS-005;7;31;20;18;3;47;1;17;0;0;0;4;0;8;2;3;0;26
CILACAP SELATAN;TEGALREJA;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005006
CILACAP SELATAN;TEGALREJA;TPS-007;9;40;34;13;6;3;4;11;0;0;0;4;0;3;1;0;4;5
CILACAP SELATAN;TEGALREJA;TPS-008;31;28;40;18;5;6;4;12;0;0;1;8;0;2;6;1;0;6
CILACAP SELATAN;TEGALREJA;TPS-009;11;14;34;19;6;0;0;4;0;0;0;3;0;2;0;2;2;5
CILACAP SELATAN;TEGALREJA;TPS-010;11;43;20;9;7;3;1;14;0;0;1;5;1;2;3;1;2;2
CILACAP SELATAN;TEGALREJA;TPS-011;14;34;31;32;8;2;0;20;0;0;0;4;0;1;2;6;3;2
CILACAP SELATAN;TEGALREJA;TPS-012;9;24;33;35;12;4;0;7;0;1;1;3;0;5;3;2;1;6
CILACAP SELATAN;TEGALREJA;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005013
CILACAP SELATAN;TEGALREJA;TPS-014;9;80;39;30;4;2;0;8;0;0;0;2;0;7;3;1;2;6
CILACAP SELATAN;TEGALREJA;TPS-015;8;59;35;22;11;1;3;8;1;0;0;19;1;8;1;3;1;6
CILACAP SELATAN;TEGALREJA;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005016
CILACAP SELATAN;TEGALREJA;TPS-017;11;43;38;25;3;3;3;15;0;0;1;4;0;9;5;5;3;8
CILACAP SELATAN;TEGALREJA;TPS-018;12;22;38;18;10;14;0;14;0;0;0;7;0;4;4;3;2;2
CILACAP SELATAN;TEGALREJA;TPS-019;25;31;24;21;16;4;1;21;0;0;1;6;0;9;4;5;0;10
CILACAP SELATAN;TEGALREJA;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005020
CILACAP SELATAN;TEGALREJA;TPS-021;20;21;57;13;13;7;2;16;0;0;0;5;0;1;3;0;2;0
CILACAP SELATAN;TEGALREJA;TPS-022;7;24;23;18;22;2;1;24;0;2;0;0;0;0;2;7;0;4
CILACAP SELATAN;TEGALREJA;TPS-023;4;18;36;2;2;1;2;27;0;0;0;1;0;2;1;2;0;2
CILACAP SELATAN;TEGALREJA;TPS-024;14;33;37;23;7;2;1;19;0;2;1;8;0;7;2;0;1;1
CILACAP SELATAN;TEGALREJA;TPS-025;11;9;35;4;5;0;1;6;0;0;0;4;0;0;3;0;2;3
CILACAP SELATAN;TEGALREJA;TPS-026;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005026
CILACAP SELATAN;TEGALREJA;TPS-027;3;6;30;11;9;3;0;18;0;1;0;18;0;5;6;1;0;3
CILACAP SELATAN;TEGALREJA;TPS-028;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005028
CILACAP SELATAN;TEGALREJA;TPS-029;17;26;27;40;10;10;5;41;0;1;1;8;1;9;6;4;5;2
CILACAP SELATAN;TEGALREJA;TPS-030;11;23;38;36;7;3;1;14;0;2;0;18;0;4;2;5;9;9
CILACAP SELATAN;TEGALREJA;TPS-031;13;26;40;31;5;4;0;16;0;0;1;36;1;1;13;1;4;6
CILACAP SELATAN;TEGALREJA;TPS-032;6;33;30;32;3;2;5;3;0;1;0;21;0;3;2;2;0;8
CILACAP SELATAN;TEGALREJA;TPS-033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CILACAP SELATAN;TEGALREJA;TPS-034;6;10;11;25;18;4;2;22;0;0;1;9;0;1;8;1;1;4
CILACAP SELATAN;TEGALREJA;TPS-035;7;47;38;9;3;17;1;12;0;0;2;2;0;5;5;1;1;0
CILACAP SELATAN;TEGALREJA;TPS-036;11;42;41;19;6;12;1;17;2;1;0;7;0;8;1;6;4;1
CILACAP SELATAN;TEGALREJA;TPS-037;11;46;33;12;9;5;0;21;1;0;0;4;0;2;7;5;1;3
CILACAP SELATAN;TEGALREJA;TPS-038;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005038
CILACAP SELATAN;TEGALREJA;TPS-039;5;26;26;4;7;2;1;3;1;0;0;2;0;1;0;0;1;4
CILACAP SELATAN;TEGALREJA;TPS-040;9;44;30;15;10;0;0;18;0;1;0;2;0;4;6;8;2;5
CILACAP SELATAN;TEGALREJA;TPS-041;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330121/3301211005/3301211005041
CILACAP TENGAH;DONAN;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004001
CILACAP TENGAH;DONAN;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004002
CILACAP TENGAH;DONAN;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004003
CILACAP TENGAH;DONAN;TPS-004;12;33;36;65;12;5;2;9;0;1;0;3;0;2;1;2;3;1
CILACAP TENGAH;DONAN;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004005
CILACAP TENGAH;DONAN;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004006
CILACAP TENGAH;DONAN;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004007
CILACAP TENGAH;DONAN;TPS-008;12;24;42;23;10;2;4;27;0;0;0;6;0;3;5;7;1;1
CILACAP TENGAH;DONAN;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004009
CILACAP TENGAH;DONAN;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004010
CILACAP TENGAH;DONAN;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004011
CILACAP TENGAH;DONAN;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004012
CILACAP TENGAH;DONAN;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004013
CILACAP TENGAH;DONAN;TPS-014;12;40;23;30;11;17;5;37;0;1;1;5;0;7;4;3;3;0
CILACAP TENGAH;DONAN;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004015
CILACAP TENGAH;DONAN;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004016
CILACAP TENGAH;DONAN;TPS-017;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004017
CILACAP TENGAH;DONAN;TPS-018;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004018
CILACAP TENGAH;DONAN;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004019
CILACAP TENGAH;DONAN;TPS-020;20;23;57;27;0;2;7;6;0;0;0;6;0;0;5;4;4;0
CILACAP TENGAH;DONAN;TPS-021;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004021
CILACAP TENGAH;DONAN;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004022
CILACAP TENGAH;DONAN;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004023
CILACAP TENGAH;DONAN;TPS-024;8;52;55;35;9;4;1;6;1;0;1;7;0;5;3;5;1;2
CILACAP TENGAH;DONAN;TPS-025;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004025
CILACAP TENGAH;DONAN;TPS-026;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004026
CILACAP TENGAH;DONAN;TPS-027;16;51;44;12;24;5;3;2;0;2;0;1;0;3;0;2;14;0
CILACAP TENGAH;DONAN;TPS-028;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004028
CILACAP TENGAH;DONAN;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004029
CILACAP TENGAH;DONAN;TPS-030;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004030
CILACAP TENGAH;DONAN;TPS-031;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004031
CILACAP TENGAH;DONAN;TPS-032;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004032
CILACAP TENGAH;DONAN;TPS-033;5;34;55;28;21;7;3;11;0;1;1;8;0;6;2;5;2;0
CILACAP TENGAH;DONAN;TPS-034;11;32;66;31;12;1;0;20;0;1;1;4;1;6;5;3;1;0
CILACAP TENGAH;DONAN;TPS-035;6;40;43;31;18;1;0;23;0;0;0;9;0;1;0;1;0;5
CILACAP TENGAH;DONAN;TPS-036;6;39;69;22;13;2;5;21;0;0;0;4;0;4;3;2;2;4
CILACAP TENGAH;DONAN;TPS-037;9;45;62;19;11;3;5;17;0;1;0;4;0;5;4;2;3;0
CILACAP TENGAH;DONAN;TPS-038;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004038
CILACAP TENGAH;DONAN;TPS-039;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004039
CILACAP TENGAH;DONAN;TPS-040;7;28;31;32;44;2;1;15;0;1;1;8;0;0;4;1;1;4
CILACAP TENGAH;DONAN;TPS-041;14;33;29;43;31;6;3;15;0;0;0;6;0;1;2;0;2;1
CILACAP TENGAH;DONAN;TPS-042;14;40;49;37;20;6;5;13;0;0;0;4;0;4;3;2;3;1
CILACAP TENGAH;DONAN;TPS-043;23;26;47;18;33;9;1;18;0;1;1;4;0;5;0;5;3;5
CILACAP TENGAH;DONAN;TPS-044;19;31;42;14;48;4;8;15;0;0;1;3;0;2;2;3;0;0
CILACAP TENGAH;DONAN;TPS-045;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004045
CILACAP TENGAH;DONAN;TPS-046;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004046
CILACAP TENGAH;DONAN;TPS-047;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004047
CILACAP TENGAH;DONAN;TPS-048;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004048
CILACAP TENGAH;DONAN;TPS-049;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004049
CILACAP TENGAH;DONAN;TPS-050;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004050
CILACAP TENGAH;DONAN;TPS-051;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004051
CILACAP TENGAH;DONAN;TPS-052;9;52;46;18;14;2;3;10;0;0;1;5;0;7;0;1;1;0
CILACAP TENGAH;DONAN;TPS-053;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004053
CILACAP TENGAH;DONAN;TPS-054;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004054
CILACAP TENGAH;DONAN;TPS-055;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004055
CILACAP TENGAH;DONAN;TPS-056;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004056
CILACAP TENGAH;DONAN;TPS-057;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004057
CILACAP TENGAH;DONAN;TPS-058;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004058
CILACAP TENGAH;DONAN;TPS-059;13;37;56;13;7;10;4;19;0;1;0;5;0;9;7;3;1;1
CILACAP TENGAH;DONAN;TPS-060;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004060
CILACAP TENGAH;DONAN;TPS-061;20;42;30;28;7;0;0;21;0;1;4;2;0;6;2;2;2;0
CILACAP TENGAH;DONAN;TPS-062;14;29;42;15;13;7;1;30;0;0;1;7;0;3;0;1;2;0
CILACAP TENGAH;DONAN;TPS-063;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004063
CILACAP TENGAH;DONAN;TPS-064;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004064
CILACAP TENGAH;DONAN;TPS-065;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004065
CILACAP TENGAH;DONAN;TPS-066;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004066
CILACAP TENGAH;DONAN;TPS-067;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004067
CILACAP TENGAH;DONAN;TPS-068;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004068
CILACAP TENGAH;DONAN;TPS-069;20;57;56;14;7;0;3;6;0;2;0;4;2;1;1;1;1;0
CILACAP TENGAH;DONAN;TPS-070;14;37;47;18;7;3;0;9;2;1;0;4;0;1;4;1;1;0
CILACAP TENGAH;DONAN;TPS-071;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004071
CILACAP TENGAH;DONAN;TPS-072;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004072
CILACAP TENGAH;DONAN;TPS-073;4;35;50;7;8;2;11;9;0;0;0;1;0;4;2;1;10;0
CILACAP TENGAH;DONAN;TPS-074;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004074
CILACAP TENGAH;DONAN;TPS-075;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004075
CILACAP TENGAH;DONAN;TPS-076;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004076
CILACAP TENGAH;DONAN;TPS-077;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004077
CILACAP TENGAH;DONAN;TPS-078;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004078
CILACAP TENGAH;DONAN;TPS-079;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221004/3301221004079
CILACAP TENGAH;GUNUNGSIMPING;TPS-001;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002001
CILACAP TENGAH;GUNUNGSIMPING;TPS-002;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002002
CILACAP TENGAH;GUNUNGSIMPING;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002003
CILACAP TENGAH;GUNUNGSIMPING;TPS-004;11;20;37;58;19;8;4;31;3;1;1;6;0;9;3;1;4;0
CILACAP TENGAH;GUNUNGSIMPING;TPS-005;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002005
CILACAP TENGAH;GUNUNGSIMPING;TPS-006;7;13;30;20;10;3;2;27;0;1;0;16;0;1;5;0;1;3
CILACAP TENGAH;GUNUNGSIMPING;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002007
CILACAP TENGAH;GUNUNGSIMPING;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002008
CILACAP TENGAH;GUNUNGSIMPING;TPS-009;8;36;40;32;13;3;3;18;0;2;0;20;0;4;6;5;2;3
CILACAP TENGAH;GUNUNGSIMPING;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002010
CILACAP TENGAH;GUNUNGSIMPING;TPS-011;23;42;55;38;8;5;1;10;0;0;0;10;0;9;4;4;11;1
CILACAP TENGAH;GUNUNGSIMPING;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002012
CILACAP TENGAH;GUNUNGSIMPING;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002013
CILACAP TENGAH;GUNUNGSIMPING;TPS-014;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002014
CILACAP TENGAH;GUNUNGSIMPING;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002015
CILACAP TENGAH;GUNUNGSIMPING;TPS-016;8;43;30;7;10;2;0;27;0;0;0;51;1;6;8;5;3;2
CILACAP TENGAH;GUNUNGSIMPING;TPS-017;12;40;40;13;8;0;0;15;0;0;0;42;0;1;9;6;2;3
CILACAP TENGAH;GUNUNGSIMPING;TPS-018;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002018
CILACAP TENGAH;GUNUNGSIMPING;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002019
CILACAP TENGAH;GUNUNGSIMPING;TPS-020;11;29;25;56;18;2;4;25;0;4;0;4;0;5;5;2;1;7
CILACAP TENGAH;GUNUNGSIMPING;TPS-021;24;49;34;27;8;4;4;26;0;0;0;14;0;14;7;1;1;2
CILACAP TENGAH;GUNUNGSIMPING;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002022
CILACAP TENGAH;GUNUNGSIMPING;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002023
CILACAP TENGAH;GUNUNGSIMPING;TPS-024;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002024
CILACAP TENGAH;GUNUNGSIMPING;TPS-025;5;25;19;12;15;1;2;23;0;0;1;57;0;5;10;3;1;0
CILACAP TENGAH;GUNUNGSIMPING;TPS-026;17;21;20;10;16;5;1;28;0;0;0;48;0;1;6;3;2;1
CILACAP TENGAH;GUNUNGSIMPING;TPS-027;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002027
CILACAP TENGAH;GUNUNGSIMPING;TPS-028;16;25;13;26;11;2;6;28;0;1;1;10;0;3;12;1;3;2
CILACAP TENGAH;GUNUNGSIMPING;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330122/3301221002/3301221002029
CILACAP TENGAH;GUNUNGSIMPING;TPS-030;7;23;33;46;2;2;3;17;0;0;0;5;0;10;6;5;1;1
CILACAP TENGAH;GUNUNGSIMPING;TPS-031;5;8;5;4;5;5;0;40;0;0;0;5;0;2;11;0;2;3
